,L,H,a,b,n,p,inputs_fraction,outputs_fraction_hlt,outputs_fraction_dis,switch_upp,Trajectory_Class
281,20.0,20.0,0.0,0.25,10.0,1.0,0.2999,0.91895,0.8818,0.3,ABC
282,20.0,20.0,0.0,0.25,10.0,1.0,0.30295,0.89315,0.78755,0.3,ABD
283,20.0,20.0,0.0,0.25,10.0,1.0,0.3002,0.92745,0.8975,0.3,AB
284,20.0,20.0,0.0,0.25,10.0,1.0,0.30575,0.9418,0.8556,0.3,AB
285,20.0,20.0,0.0,0.25,10.0,1.0,0.3056,0.94515,0.9347,0.3,AB
286,20.0,20.0,0.0,0.25,10.0,1.0,0.31155,0.918,0.87045,0.3,ABD
287,20.0,20.0,0.0,0.25,10.0,1.0,0.31124999999999997,0.9214,0.84195,0.3,ABD
288,20.0,20.0,0.0,0.25,10.0,1.0,0.3077,0.9541,0.92935,0.3,AB
289,20.0,20.0,0.0,0.25,10.0,1.0,0.2981,0.9314,0.7802,0.3,ABD
290,20.0,20.0,0.0,0.25,10.0,1.0,0.31185,0.9231,0.88395,0.3,ABC
291,20.0,20.0,0.0,0.25,10.0,1.0,0.31355,0.95945,0.8603000000000001,0.3,ABD
292,20.0,20.0,0.0,0.25,10.0,1.0,0.29655,0.9415,0.7948999999999999,0.3,AB
293,20.0,20.0,0.0,0.25,10.0,1.0,0.3083,0.94565,0.78325,0.3,AB
294,20.0,20.0,0.0,0.25,10.0,1.0,0.31255,0.91485,0.8130000000000001,0.3,ABD
295,20.0,20.0,0.0,0.25,10.0,1.0,0.29925,0.86435,0.78185,0.3,ABCD
296,20.0,20.0,0.0,0.25,10.0,1.0,0.3099,0.9038499999999999,0.89845,0.3,ABD
297,20.0,20.0,0.0,0.25,10.0,1.0,0.298,0.94935,0.8875,0.3,AB
298,20.0,20.0,0.0,0.25,10.0,1.0,0.2915,0.9188999999999999,0.9057499999999999,0.3,ABD
299,20.0,20.0,0.0,0.25,10.0,1.0,0.2912,0.913,0.8241,0.3,ABD
300,20.0,20.0,0.0,0.25,10.0,1.0,0.30595,0.9309,0.8926,0.3,AB
301,20.0,20.0,0.0,0.25,10.0,1.0,0.4088,0.96975,0.95415,0.4,AB
302,20.0,20.0,0.0,0.25,10.0,1.0,0.394,0.97165,0.97075,0.4,AB
303,20.0,20.0,0.0,0.25,10.0,1.0,0.4036,0.97055,0.96325,0.4,AB
304,20.0,20.0,0.0,0.25,10.0,1.0,0.40145000000000003,0.9694,0.9320999999999999,0.4,AB
305,20.0,20.0,0.0,0.25,10.0,1.0,0.41145,0.9796,0.9575,0.4,AB
306,20.0,20.0,0.0,0.25,10.0,1.0,0.4157,0.95205,0.9025,0.4,AB
307,20.0,20.0,0.0,0.25,10.0,1.0,0.39375,0.9761,0.82545,0.4,AB
308,20.0,20.0,0.0,0.25,10.0,1.0,0.39885,0.97665,0.8844000000000001,0.4,AB
309,20.0,20.0,0.0,0.25,10.0,1.0,0.39765,0.9621,0.81395,0.4,AB
310,20.0,20.0,0.0,0.25,10.0,1.0,0.4245,0.9871,0.9788,0.4,AB
311,20.0,20.0,0.0,0.25,10.0,1.0,0.3911,0.95465,0.8566,0.4,AB
312,20.0,20.0,0.0,0.25,10.0,1.0,0.4074,0.97875,0.9195,0.4,AB
313,20.0,20.0,0.0,0.25,10.0,1.0,0.39665,0.98975,0.94945,0.4,AB
314,20.0,20.0,0.0,0.25,10.0,1.0,0.3985,0.99125,0.89195,0.4,ABD
315,20.0,20.0,0.0,0.25,10.0,1.0,0.3933,0.96975,0.9581,0.4,AB
316,20.0,20.0,0.0,0.25,10.0,1.0,0.4053,0.955,0.9525,0.4,AB
317,20.0,20.0,0.0,0.25,10.0,1.0,0.39105,0.9676,0.8621,0.4,AB
318,20.0,20.0,0.0,0.25,10.0,1.0,0.4106,0.9558,0.8466,0.4,AB
319,20.0,20.0,0.0,0.25,10.0,1.0,0.3868,0.97465,0.97305,0.4,AB
320,20.0,20.0,0.0,0.25,10.0,1.0,0.4132,0.97245,0.96815,0.4,AB
321,20.0,20.0,0.0,0.25,10.0,1.0,0.3992,0.97945,0.9178499999999999,0.4,AB
322,20.0,20.0,0.0,0.25,10.0,1.0,0.4057,0.9744,0.9561,0.4,ABC
323,20.0,20.0,0.0,0.25,10.0,1.0,0.3941,0.9613,0.9126,0.4,AB
324,20.0,20.0,0.0,0.25,10.0,1.0,0.41405000000000003,0.98945,0.90425,0.4,AB
325,20.0,20.0,0.0,0.25,10.0,1.0,0.39855,0.97895,0.9319999999999999,0.4,AB
326,20.0,20.0,0.0,0.25,10.0,1.0,0.4108,0.98395,0.8329,0.4,AB
327,20.0,20.0,0.0,0.25,10.0,1.0,0.4009,0.9868,0.97975,0.4,AB
328,20.0,20.0,0.0,0.25,10.0,1.0,0.40305,0.97105,0.93265,0.4,AB
329,20.0,20.0,0.0,0.25,10.0,1.0,0.4204,0.9737,0.96255,0.4,AB
330,20.0,20.0,0.0,0.25,10.0,1.0,0.4072,0.9675,0.76405,0.4,AB
331,20.0,20.0,0.0,0.25,10.0,1.0,0.3897,0.94695,0.94545,0.4,AB
332,20.0,20.0,0.0,0.25,10.0,1.0,0.39785,0.97515,0.87685,0.4,AB
333,20.0,20.0,0.0,0.25,10.0,1.0,0.39265,0.96945,0.81755,0.4,AB
334,20.0,20.0,0.0,0.25,10.0,1.0,0.39285,0.95075,0.7094,0.4,AB
335,20.0,20.0,0.0,0.25,10.0,1.0,0.41000000000000003,0.95265,0.908,0.4,AB
336,20.0,20.0,0.0,0.25,10.0,1.0,0.40085,0.95795,0.9414,0.4,AB
337,20.0,20.0,0.0,0.25,10.0,1.0,0.387,0.97845,0.72825,0.4,AB
338,20.0,20.0,0.0,0.25,10.0,1.0,0.39585,0.94295,0.9317,0.4,AB
339,20.0,20.0,0.0,0.25,10.0,1.0,0.3956,0.97455,0.95045,0.4,AB
340,20.0,20.0,0.0,0.25,10.0,1.0,0.3919,0.9701,0.9682,0.4,ABD
341,20.0,20.0,0.0,0.25,10.0,1.0,0.39485,0.9778,0.93085,0.4,AB
342,20.0,20.0,0.0,0.25,10.0,1.0,0.41255000000000003,0.96125,0.95745,0.4,AB
343,20.0,20.0,0.0,0.25,10.0,1.0,0.40025,0.98885,0.9645,0.4,AB
344,20.0,20.0,0.0,0.25,10.0,1.0,0.3929,0.9798,0.8316,0.4,AB
345,20.0,20.0,0.0,0.25,10.0,1.0,0.4078,0.9835,0.92565,0.4,AB
346,20.0,20.0,0.0,0.25,10.0,1.0,0.4008,0.9856,0.9331499999999999,0.4,AB
347,20.0,20.0,0.0,0.25,10.0,1.0,0.3732,0.95235,0.82405,0.4,ABC
348,20.0,20.0,0.0,0.25,10.0,1.0,0.402,0.9636,0.8137,0.4,B
349,20.0,20.0,0.0,0.25,10.0,1.0,0.3915,0.978,0.9636,0.4,AB
350,20.0,20.0,0.0,0.25,10.0,1.0,0.4147,0.96775,0.9537,0.4,AB
351,20.0,20.0,0.0,0.25,10.0,1.0,0.39645,0.9684,0.91135,0.4,AB
352,20.0,20.0,0.0,0.25,10.0,1.0,0.3895,0.9662499999999999,0.9199499999999999,0.4,AB
353,20.0,20.0,0.0,0.25,10.0,1.0,0.4025,0.95775,0.89335,0.4,AB
354,20.0,20.0,0.0,0.25,10.0,1.0,0.4021,0.97895,0.9665,0.4,AB
355,20.0,20.0,0.0,0.25,10.0,1.0,0.4188,0.9689,0.91955,0.4,AB
356,20.0,20.0,0.0,0.25,10.0,1.0,0.4033,0.9668,0.9195,0.4,AB
357,20.0,20.0,0.0,0.25,10.0,1.0,0.42185,0.98615,0.9838,0.4,AB
358,20.0,20.0,0.0,0.25,10.0,1.0,0.3852,0.95855,0.8754500000000001,0.4,AB
359,20.0,20.0,0.0,0.25,10.0,1.0,0.4086,0.9639,0.81715,0.4,AB
360,20.0,20.0,0.0,0.25,10.0,1.0,0.38575,0.96155,0.94135,0.4,AB
361,20.0,20.0,0.0,0.25,10.0,1.0,0.4251,0.98405,0.9737,0.4,AB
362,20.0,20.0,0.0,0.25,10.0,1.0,0.3919,0.98135,0.92665,0.4,AB
363,20.0,20.0,0.0,0.25,10.0,1.0,0.40315,0.978,0.8795000000000001,0.4,AB
364,20.0,20.0,0.0,0.25,10.0,1.0,0.39855,0.9781,0.9199499999999999,0.4,AB
365,20.0,20.0,0.0,0.25,10.0,1.0,0.3787,0.96265,0.86885,0.4,AB
366,20.0,20.0,0.0,0.25,10.0,1.0,0.40525,0.9613,0.8137,0.4,AB
367,20.0,20.0,0.0,0.25,10.0,1.0,0.4151,0.9799,0.9502,0.4,AB
368,20.0,20.0,0.0,0.25,10.0,1.0,0.39315,0.9588,0.8109,0.4,AB
369,20.0,20.0,0.0,0.25,10.0,1.0,0.40185,0.9891,0.9869,0.4,AB
370,20.0,20.0,0.0,0.25,10.0,1.0,0.40905,0.956,0.95485,0.4,AB
371,20.0,20.0,0.0,0.25,10.0,1.0,0.4084,0.97915,0.7828,0.4,AB
372,20.0,20.0,0.0,0.25,10.0,1.0,0.39455,0.9814,0.96595,0.4,ABC
373,20.0,20.0,0.0,0.25,10.0,1.0,0.41625,0.9745,0.9745,0.4,A
374,20.0,20.0,0.0,0.25,10.0,1.0,0.402,0.98615,0.98315,0.4,ABD
375,20.0,20.0,0.0,0.25,10.0,1.0,0.4004,0.9813,0.92325,0.4,AB
376,20.0,20.0,0.0,0.25,10.0,1.0,0.4034,0.98595,0.97955,0.4,AB
377,20.0,20.0,0.0,0.25,10.0,1.0,0.4007,0.97905,0.93245,0.4,AB
378,20.0,20.0,0.0,0.25,10.0,1.0,0.4072,0.9682499999999999,0.88055,0.4,AB
379,20.0,20.0,0.0,0.25,10.0,1.0,0.4047,0.98155,0.86155,0.4,AB
380,20.0,20.0,0.0,0.25,10.0,1.0,0.40515,0.9841,0.967,0.4,AB
381,20.0,20.0,0.0,0.25,10.0,1.0,0.41910000000000003,0.96335,0.9440999999999999,0.4,AB
382,20.0,20.0,0.0,0.25,10.0,1.0,0.4112,0.9833,0.96085,0.4,AB
383,20.0,20.0,0.0,0.25,10.0,1.0,0.38535,0.9744,0.9172,0.4,ABC
384,20.0,20.0,0.0,0.25,10.0,1.0,0.39690000000000003,0.9687,0.951,0.4,AB
385,20.0,20.0,0.0,0.25,10.0,1.0,0.40465,0.9803,0.9765,0.4,AB
386,20.0,20.0,0.0,0.25,10.0,1.0,0.3966,0.9613,0.94815,0.4,AB
387,20.0,20.0,0.0,0.25,10.0,1.0,0.39995,0.97795,0.96425,0.4,AB
388,20.0,20.0,0.0,0.25,10.0,1.0,0.39865,0.9449,0.93405,0.4,AB
389,20.0,20.0,0.0,0.25,10.0,1.0,0.41095,0.98465,0.977,0.4,AB
390,20.0,20.0,0.0,0.25,10.0,1.0,0.3946,0.97545,0.8368,0.4,AB
391,20.0,20.0,0.0,0.25,10.0,1.0,0.38905,0.9678,0.8622500000000001,0.4,AB
392,20.0,20.0,0.0,0.25,10.0,1.0,0.41695,0.97295,0.82985,0.4,AB
393,20.0,20.0,0.0,0.25,10.0,1.0,0.4162,0.9812,0.9311999999999999,0.4,AB
394,20.0,20.0,0.0,0.25,10.0,1.0,0.40495,0.9788,0.97675,0.4,AB
395,20.0,20.0,0.0,0.25,10.0,1.0,0.40495,0.95905,0.95785,0.4,AB
396,20.0,20.0,0.0,0.25,10.0,1.0,0.39605,0.96515,0.81555,0.4,AB
397,20.0,20.0,0.0,0.25,10.0,1.0,0.41445,0.9697,0.9697,0.4,A
398,20.0,20.0,0.0,0.25,10.0,1.0,0.40305,0.98065,0.9727,0.4,AB
399,20.0,20.0,0.0,0.25,10.0,1.0,0.40915,0.9681,0.91515,0.4,AB
400,20.0,20.0,0.0,0.25,10.0,1.0,0.3766,0.9807,0.91765,0.4,AB
401,20.0,20.0,0.0,0.25,10.0,1.0,0.50035,0.9793999999999999,0.9405,0.5,AB
402,20.0,20.0,0.0,0.25,10.0,1.0,0.5081,0.9933,0.8945000000000001,0.5,AB
403,20.0,20.0,0.0,0.25,10.0,1.0,0.48105000000000003,0.99805,0.9784,0.5,AB
404,20.0,20.0,0.0,0.25,10.0,1.0,0.5095,0.99065,0.89065,0.5,B
405,20.0,20.0,0.0,0.25,10.0,1.0,0.50245,0.98185,0.8845500000000001,0.5,B
406,20.0,20.0,0.0,0.25,10.0,1.0,0.51215,0.99335,0.9376,0.5,AB
407,20.0,20.0,0.0,0.25,10.0,1.0,0.4823,0.9901,0.9841,0.5,AB
408,20.0,20.0,0.0,0.25,10.0,1.0,0.50445,0.99225,0.99065,0.5,AB
409,20.0,20.0,0.0,0.25,10.0,1.0,0.5034,0.99225,0.89385,0.5,AB
410,20.0,20.0,0.0,0.25,10.0,1.0,0.502,0.99425,0.98845,0.5,AB
411,20.0,20.0,0.0,0.25,10.0,1.0,0.5022,0.9905,0.9682499999999999,0.5,AB
412,20.0,20.0,0.0,0.25,10.0,1.0,0.51655,0.9934499999999999,0.99265,0.5,AB
413,20.0,20.0,0.0,0.25,10.0,1.0,0.50675,0.9902,0.9403499999999999,0.5,AB
414,20.0,20.0,0.0,0.25,10.0,1.0,0.4923,0.97975,0.831,0.5,AB
415,20.0,20.0,0.0,0.25,10.0,1.0,0.50785,0.9949,0.9949,0.5,A
416,20.0,20.0,0.0,0.25,10.0,1.0,0.50925,0.9892,0.93785,0.5,AB
417,20.0,20.0,0.0,0.25,10.0,1.0,0.49995,0.9892,0.8867,0.5,AB
418,20.0,20.0,0.0,0.25,10.0,1.0,0.5055000000000001,0.98895,0.9888,0.5,AB
419,20.0,20.0,0.0,0.25,10.0,1.0,0.4983,0.993,0.98095,0.5,AB
420,20.0,20.0,0.0,0.25,10.0,1.0,0.5037,0.99275,0.9924,0.5,AB
421,20.0,20.0,0.0,0.25,10.0,1.0,0.49685,0.989,0.889,0.5,B
422,20.0,20.0,0.0,0.25,10.0,1.0,0.51795,0.9873,0.9627,0.5,AB
423,20.0,20.0,0.0,0.25,10.0,1.0,0.52035,0.99025,0.9461999999999999,0.5,AB
424,20.0,20.0,0.0,0.25,10.0,1.0,0.49965,0.99515,0.9445,0.5,AB
425,20.0,20.0,0.0,0.25,10.0,1.0,0.5129,0.97715,0.826,0.5,B
426,20.0,20.0,0.0,0.25,10.0,1.0,0.49945,0.9971,0.9925,0.5,AB
427,20.0,20.0,0.0,0.25,10.0,1.0,0.51395,0.99335,0.9741,0.5,AB
428,20.0,20.0,0.0,0.25,10.0,1.0,0.51295,0.9901,0.8903,0.5,AB
429,20.0,20.0,0.0,0.25,10.0,1.0,0.4959,0.96485,0.9595,0.5,AB
430,20.0,20.0,0.0,0.25,10.0,1.0,0.49970000000000003,0.97525,0.97165,0.5,AB
431,20.0,20.0,0.0,0.25,10.0,1.0,0.51115,0.993,0.98885,0.5,AB
432,20.0,20.0,0.0,0.25,10.0,1.0,0.5031,0.9938,0.9856,0.5,AB
433,20.0,20.0,0.0,0.25,10.0,1.0,0.5017,0.98635,0.98185,0.5,AB
434,20.0,20.0,0.0,0.25,10.0,1.0,0.51515,0.99335,0.99215,0.5,AB
435,20.0,20.0,0.0,0.25,10.0,1.0,0.5098,0.98955,0.8375,0.5,AB
436,20.0,20.0,0.0,0.25,10.0,1.0,0.4908,0.989,0.8824500000000001,0.5,AB
437,20.0,20.0,0.0,0.25,10.0,1.0,0.5124,0.99735,0.9437,0.5,AB
438,20.0,20.0,0.0,0.25,10.0,1.0,0.49175,0.98345,0.92935,0.5,AB
439,20.0,20.0,0.0,0.25,10.0,1.0,0.50085,0.9978,0.84825,0.5,AB
440,20.0,20.0,0.0,0.25,10.0,1.0,0.5106,0.9931,0.99115,0.5,AB
441,20.0,20.0,0.0,0.25,10.0,1.0,0.48985,0.9793,0.97785,0.5,AB
442,20.0,20.0,0.0,0.25,10.0,1.0,0.4894,0.97635,0.9699,0.5,AB
443,20.0,20.0,0.0,0.25,10.0,1.0,0.52095,0.98195,0.97675,0.5,AB
444,20.0,20.0,0.0,0.25,10.0,1.0,0.52235,0.99685,0.98955,0.5,AB
445,20.0,20.0,0.0,0.25,10.0,1.0,0.50805,0.9683,0.8944,0.5,AB
446,20.0,20.0,0.0,0.25,10.0,1.0,0.50095,0.9866,0.9837,0.5,AB
447,20.0,20.0,0.0,0.25,10.0,1.0,0.5347,0.98685,0.8834000000000001,0.5,B
448,20.0,20.0,0.0,0.25,10.0,1.0,0.5122,0.9982,0.99695,0.5,AB
449,20.0,20.0,0.0,0.25,10.0,1.0,0.50675,0.98985,0.843,0.5,AB
450,20.0,20.0,0.0,0.25,10.0,1.0,0.4968,0.98725,0.83615,0.5,B
451,20.0,20.0,0.0,0.25,10.0,1.0,0.5113,0.9943,0.84555,0.5,AB
452,20.0,20.0,0.0,0.25,10.0,1.0,0.5196500000000001,0.99335,0.8935000000000001,0.5,B
453,20.0,20.0,0.0,0.25,10.0,1.0,0.4998,0.9932,0.84485,0.5,AB
454,20.0,20.0,0.0,0.25,10.0,1.0,0.51175,0.9955,0.99425,0.5,AB
455,20.0,20.0,0.0,0.25,10.0,1.0,0.4899,0.99235,0.8423499999999999,0.5,B
456,20.0,20.0,0.0,0.25,10.0,1.0,0.50505,0.9926,0.9409,0.5,AB
457,20.0,20.0,0.0,0.25,10.0,1.0,0.50675,0.996,0.98245,0.5,AB
458,20.0,20.0,0.0,0.25,10.0,1.0,0.50715,0.98525,0.88605,0.5,AB
459,20.0,20.0,0.0,0.25,10.0,1.0,0.49005,0.98,0.97235,0.5,AB
460,20.0,20.0,0.0,0.25,10.0,1.0,0.5208,0.9732,0.9582999999999999,0.5,AB
461,20.0,20.0,0.0,0.25,10.0,1.0,0.50555,0.9884,0.9833999999999999,0.5,AB
462,20.0,20.0,0.0,0.25,10.0,1.0,0.50325,0.9914,0.84015,0.5,AB
463,20.0,20.0,0.0,0.25,10.0,1.0,0.5099,0.9978,0.9978,0.5,A
464,20.0,20.0,0.0,0.25,10.0,1.0,0.4933,0.98845,0.78945,0.5,B
465,20.0,20.0,0.0,0.25,10.0,1.0,0.48865000000000003,0.98415,0.93175,0.5,AB
466,20.0,20.0,0.0,0.25,10.0,1.0,0.49445,0.9972,0.8973,0.5,AB
467,20.0,20.0,0.0,0.25,10.0,1.0,0.48360000000000003,0.9944,0.8917,0.5,AB
468,20.0,20.0,0.0,0.25,10.0,1.0,0.49395,0.9904,0.8419,0.5,AB
469,20.0,20.0,0.0,0.25,10.0,1.0,0.50175,0.9871,0.7876500000000001,0.5,B
470,20.0,20.0,0.0,0.25,10.0,1.0,0.50175,0.99665,0.98635,0.5,AB
471,20.0,20.0,0.0,0.25,10.0,1.0,0.4958,0.99175,0.98555,0.5,AB
472,20.0,20.0,0.0,0.25,10.0,1.0,0.49955,0.98305,0.88315,0.5,AB
473,20.0,20.0,0.0,0.25,10.0,1.0,0.50765,0.98675,0.9801,0.5,AB
474,20.0,20.0,0.0,0.25,10.0,1.0,0.49570000000000003,0.99375,0.8448,0.5,AB
475,20.0,20.0,0.0,0.25,10.0,1.0,0.5093,0.991,0.93985,0.5,AB
476,20.0,20.0,0.0,0.25,10.0,1.0,0.51385,0.98905,0.98145,0.5,AB
477,20.0,20.0,0.0,0.25,10.0,1.0,0.50925,0.99025,0.9552499999999999,0.5,AB
478,20.0,20.0,0.0,0.25,10.0,1.0,0.50445,0.99125,0.9827,0.5,AB
479,20.0,20.0,0.0,0.25,10.0,1.0,0.48715,0.9906,0.89485,0.5,AB
480,20.0,20.0,0.0,0.25,10.0,1.0,0.51435,0.9868,0.8372999999999999,0.5,B
481,20.0,20.0,0.0,0.25,10.0,1.0,0.51265,0.9968,0.9942,0.5,AB
482,20.0,20.0,0.0,0.25,10.0,1.0,0.4991,0.9832,0.94275,0.5,AB
483,20.0,20.0,0.0,0.25,10.0,1.0,0.50315,0.99775,0.89215,0.5,AB
484,20.0,20.0,0.0,0.25,10.0,1.0,0.499,0.98675,0.88195,0.5,AB
485,20.0,20.0,0.0,0.25,10.0,1.0,0.50065,0.98805,0.96115,0.5,AB
486,20.0,20.0,0.0,0.25,10.0,1.0,0.49415000000000003,0.9903,0.98865,0.5,AB
487,20.0,20.0,0.0,0.25,10.0,1.0,0.5021,0.99625,0.89625,0.5,B
488,20.0,20.0,0.0,0.25,10.0,1.0,0.49245,0.9857,0.98235,0.5,AB
489,20.0,20.0,0.0,0.25,10.0,1.0,0.51465,0.99915,0.99845,0.5,AB
490,20.0,20.0,0.0,0.25,10.0,1.0,0.49770000000000003,0.99185,0.966,0.5,AB
491,20.0,20.0,0.0,0.25,10.0,1.0,0.48535,0.99775,0.99645,0.5,AB
492,20.0,20.0,0.0,0.25,10.0,1.0,0.4814,0.9879,0.78905,0.5,AB
493,20.0,20.0,0.0,0.25,10.0,1.0,0.49670000000000003,0.9901,0.88565,0.5,AB
494,20.0,20.0,0.0,0.25,10.0,1.0,0.47005,0.99455,0.9938,0.5,AB
495,20.0,20.0,0.0,0.25,10.0,1.0,0.5084,0.99315,0.98745,0.5,AB
496,20.0,20.0,0.0,0.25,10.0,1.0,0.503,0.97635,0.95075,0.5,AB
497,20.0,20.0,0.0,0.25,10.0,1.0,0.5049,0.99595,0.89625,0.5,AB
498,20.0,20.0,0.0,0.25,10.0,1.0,0.4936,0.9955,0.94555,0.5,AB
499,20.0,20.0,0.0,0.25,10.0,1.0,0.49135,0.99285,0.9873999999999999,0.5,AB
500,20.0,20.0,0.0,0.25,10.0,1.0,0.49945,0.97935,0.9788,0.5,AB
501,20.0,20.0,0.0,0.25,10.0,1.0,0.605,0.9859,0.786,0.6,B
502,20.0,20.0,0.0,0.25,10.0,1.0,0.60015,0.98985,0.988,0.6,AB
503,20.0,20.0,0.0,0.25,10.0,1.0,0.60015,0.999,0.97355,0.6,AB
504,20.0,20.0,0.0,0.25,10.0,1.0,0.58865,0.9972,0.9835,0.6,AB
505,20.0,20.0,0.0,0.25,10.0,1.0,0.5944,0.99565,0.9948,0.6,AB
506,20.0,20.0,0.0,0.25,10.0,1.0,0.59315,0.99625,0.84785,0.6,B
507,20.0,20.0,0.0,0.25,10.0,1.0,0.59395,0.9989,0.99715,0.6,AB
508,20.0,20.0,0.0,0.25,10.0,1.0,0.5984,0.9964,0.99625,0.6,AB
509,20.0,20.0,0.0,0.25,10.0,1.0,0.61265,0.9985,0.9485,0.6,B
510,20.0,20.0,0.0,0.25,10.0,1.0,0.5973,0.9996,0.8996000000000001,0.6,B
511,20.0,20.0,0.0,0.25,10.0,1.0,0.60675,0.9994,0.8493999999999999,0.6,B
512,20.0,20.0,0.0,0.25,10.0,1.0,0.6137,0.9999,0.99485,0.6,AB
513,20.0,20.0,0.0,0.25,10.0,1.0,0.5879,0.9994,0.9994,0.6,A
514,20.0,20.0,0.0,0.25,10.0,1.0,0.6179,1.0,0.99875,0.6,AB
515,20.0,20.0,0.0,0.25,10.0,1.0,0.61815,0.99605,0.89615,0.6,AB
516,20.0,20.0,0.0,0.25,10.0,1.0,0.59565,0.9999,0.9999,0.6,A
517,20.0,20.0,0.0,0.25,10.0,1.0,0.5942,0.99575,0.89835,0.6,AB
518,20.0,20.0,0.0,0.25,10.0,1.0,0.6053000000000001,0.9903,0.94,0.6,B
519,20.0,20.0,0.0,0.25,10.0,1.0,0.6156,0.99065,0.9842,0.6,AB
520,20.0,20.0,0.0,0.25,10.0,1.0,0.602,0.99745,0.993,0.6,AB
521,20.0,20.0,0.0,0.25,10.0,1.0,0.585,0.99725,0.79725,0.6,B
522,20.0,20.0,0.0,0.25,10.0,1.0,0.6069,0.9972,0.7994,0.6,AB
523,20.0,20.0,0.0,0.25,10.0,1.0,0.59675,0.994,0.944,0.6,B
524,20.0,20.0,0.0,0.25,10.0,1.0,0.6017,0.9977,0.9955,0.6,AB
525,20.0,20.0,0.0,0.25,10.0,1.0,0.5881,0.9978,0.9975,0.6,AB
526,20.0,20.0,0.0,0.25,10.0,1.0,0.61385,0.9964,0.8965500000000001,0.6,B
527,20.0,20.0,0.0,0.25,10.0,1.0,0.5946,0.9963,0.99195,0.6,AB
528,20.0,20.0,0.0,0.25,10.0,1.0,0.60555,0.992,0.8432,0.6,B
529,20.0,20.0,0.0,0.25,10.0,1.0,0.6182,0.9989,0.84905,0.6,AB
530,20.0,20.0,0.0,0.25,10.0,1.0,0.5871,0.9964,0.9964,0.6,A
531,20.0,20.0,0.0,0.25,10.0,1.0,0.6029,0.9934499999999999,0.9748,0.6,AB
532,20.0,20.0,0.0,0.25,10.0,1.0,0.59555,0.9989,0.7998500000000001,0.6,B
533,20.0,20.0,0.0,0.25,10.0,1.0,0.5996,0.99655,0.99445,0.6,AB
534,20.0,20.0,0.0,0.25,10.0,1.0,0.6009,0.9988,0.8488,0.6,B
535,20.0,20.0,0.0,0.25,10.0,1.0,0.59115,0.99935,0.8493499999999999,0.6,B
536,20.0,20.0,0.0,0.25,10.0,1.0,0.60295,0.99825,0.9977,0.6,AB
537,20.0,20.0,0.0,0.25,10.0,1.0,0.59775,0.99815,0.99795,0.6,AB
538,20.0,20.0,0.0,0.25,10.0,1.0,0.58445,0.99455,0.97925,0.6,AB
539,20.0,20.0,0.0,0.25,10.0,1.0,0.6087,0.99675,0.897,0.6,B
540,20.0,20.0,0.0,0.25,10.0,1.0,0.5905,0.99605,0.99415,0.6,AB
541,20.0,20.0,0.0,0.25,10.0,1.0,0.5968,0.9963,0.9943,0.6,AB
542,20.0,20.0,0.0,0.25,10.0,1.0,0.60675,0.991,0.8472999999999999,0.6,B
543,20.0,20.0,0.0,0.25,10.0,1.0,0.61345,0.99825,0.8499,0.6,AB
544,20.0,20.0,0.0,0.25,10.0,1.0,0.6041,0.995,0.947,0.6,AB
545,20.0,20.0,0.0,0.25,10.0,1.0,0.6168,0.9919,0.8419,0.6,B
546,20.0,20.0,0.0,0.25,10.0,1.0,0.6161,0.9994,0.89975,0.6,B
547,20.0,20.0,0.0,0.25,10.0,1.0,0.61335,0.9966,0.9935,0.6,AB
548,20.0,20.0,0.0,0.25,10.0,1.0,0.60935,0.9998,0.94985,0.6,AB
549,20.0,20.0,0.0,0.25,10.0,1.0,0.58495,0.99725,0.84755,0.6,AB
550,20.0,20.0,0.0,0.25,10.0,1.0,0.62395,0.99815,0.99815,0.6,A
551,20.0,20.0,0.0,0.25,10.0,1.0,0.59895,0.9972,0.8983,0.6,AB
552,20.0,20.0,0.0,0.25,10.0,1.0,0.60675,0.9988,0.9416,0.6,AB
553,20.0,20.0,0.0,0.25,10.0,1.0,0.58785,0.99425,0.89415,0.6,B
554,20.0,20.0,0.0,0.25,10.0,1.0,0.59855,0.99495,0.84525,0.6,AB
555,20.0,20.0,0.0,0.25,10.0,1.0,0.6076,0.99825,0.9949,0.6,AB
556,20.0,20.0,0.0,0.25,10.0,1.0,0.60645,0.99665,0.8966500000000001,0.6,B
557,20.0,20.0,0.0,0.25,10.0,1.0,0.59315,0.99805,0.9978,0.6,AB
558,20.0,20.0,0.0,0.25,10.0,1.0,0.61055,0.9985,0.99635,0.6,AB
559,20.0,20.0,0.0,0.25,10.0,1.0,0.59245,0.99805,0.9480999999999999,0.6,AB
560,20.0,20.0,0.0,0.25,10.0,1.0,0.60235,0.99795,0.9858,0.6,AB
561,20.0,20.0,0.0,0.25,10.0,1.0,0.59585,0.9984,0.9849,0.6,AB
562,20.0,20.0,0.0,0.25,10.0,1.0,0.59485,0.9979,0.94955,0.6,AB
563,20.0,20.0,0.0,0.25,10.0,1.0,0.61525,0.998,0.997,0.6,AB
564,20.0,20.0,0.0,0.25,10.0,1.0,0.6302,0.99895,0.8486,0.6,B
565,20.0,20.0,0.0,0.25,10.0,1.0,0.60935,0.9939,0.98855,0.6,AB
566,20.0,20.0,0.0,0.25,10.0,1.0,0.59905,0.99955,0.99955,0.6,A
